url	first_seen	portal	title	company	status
https://jobs.ashbyhq.com/cohere/e09a69b2-55ee-4141-99f6-cc4d8e39347a	2026-04-12	ashby-api	Customer Success Manager (Montreal - French Speaking)	Cohere	added
https://jobs.ashbyhq.com/cohere/c99e61c9-ed92-426d-9711-188dfc0f729f	2026-04-12	ashby-api	Senior ML Systems Engineer, Frameworks & Tooling	Cohere	added
https://jobs.ashbyhq.com/cohere/eb58bff6-645c-4434-9893-b34586d69be7	2026-04-12	ashby-api	Solutions Architect - San Francisco 	Cohere	added
https://jobs.ashbyhq.com/cohere/a5bbd015-65a9-48a1-aab1-b266bdbc9905	2026-04-12	ashby-api	Senior Software Engineer, Security Agents	Cohere	added
https://jobs.ashbyhq.com/cohere/1fa01a03-9253-4f62-8f10-0fe368b38cb9	2026-04-12	ashby-api	Applied AI Engineer – Agentic Workflows	Cohere	added
https://jobs.ashbyhq.com/cohere/110ba167-4efd-43b7-85d2-3ff719a28b0f	2026-04-12	ashby-api	Member of Technical Staff, MLE	Cohere	added
https://jobs.ashbyhq.com/cohere/86b305e5-84fe-47ab-bc5c-b79a74a63194	2026-04-12	ashby-api	Member of Technical Staff, Senior/Staff MLE	Cohere	added
https://jobs.ashbyhq.com/cohere/c131694b-e0b0-4b43-8cba-d10641b6c4c1	2026-04-12	ashby-api	VP of AI Product	Cohere	added
https://jobs.ashbyhq.com/cohere/a29a310d-074e-46f2-bdad-308d458d4011	2026-04-12	ashby-api	Member of Technical Staff, MLE [Singapore]	Cohere	added
https://jobs.ashbyhq.com/cohere/9c18b199-cd1f-4ef3-9fab-ce05589348ae	2026-04-12	ashby-api	Applied AI Engineer - Agentic Workflows (Singapore)	Cohere	added
https://jobs.ashbyhq.com/cohere/556467eb-3dc8-46e2-b015-277872210997	2026-04-12	ashby-api	Forward Deployed Engineer, Agentic Platform (Public Sector)	Cohere	added
https://jobs.ashbyhq.com/cohere/031c2335-db85-4265-8a88-a54b911be36a	2026-04-12	ashby-api	Applied AI Engineer – Agentic Workflows (Korea)	Cohere	added
https://jobs.ashbyhq.com/cohere/7340d993-45eb-4a3b-925e-e4b10035544c	2026-04-12	ashby-api	Lead, Government Affairs - APAC	Cohere	added
https://jobs.ashbyhq.com/cohere/70664617-84f6-4ee8-a4f6-4037ebfda9db	2026-04-12	ashby-api	Senior Software Engineer, Agent Infrastructure	Cohere	added
https://jobs.ashbyhq.com/cohere/a8122632-cc3b-4a1a-bd78-4b4b9466cb38	2026-04-12	ashby-api	Product Manager, Safety Research	Cohere	added
https://jobs.ashbyhq.com/cohere/d9d2740b-8869-462d-85df-21c1941bc13d	2026-04-12	ashby-api	Product Manager,  Native Experience & Growth	Cohere	added
https://jobs.ashbyhq.com/cohere/fe2e2971-e2c0-43fd-9ab1-187571776a5d	2026-04-12	ashby-api	Product Manager,  Platform Experience & Developer Product	Cohere	added
https://jobs.ashbyhq.com/cohere/f8e85a7c-1eb0-47f8-8140-1c4e7892f17d	2026-04-12	ashby-api	Technical Program Manager, AI Delivery for Public Sector & Defence	Cohere	added
https://jobs.ashbyhq.com/cohere/2a7f1fad-05ff-4260-af36-556d1d694775	2026-04-12	ashby-api	Product Manager, Public Sector & Defence	Cohere	added
https://jobs.ashbyhq.com/cohere/1d1b300d-254b-48c4-958f-99c6b907f295	2026-04-12	ashby-api	Product Manager, Agent Harness & Modelling	Cohere	added
https://jobs.ashbyhq.com/cohere/1f7cc5e6-5f31-40d8-ad49-fe22c98a3ea4	2026-04-12	ashby-api	Member of Technical Staff, Safety for Agents	Cohere	added
https://jobs.ashbyhq.com/cohere/39cab400-c976-41d9-9002-880ac6985b64	2026-04-12	ashby-api	Lead Data Scientist	Cohere	added
https://job-boards.greenhouse.io/blackforestlabs/jobs/4642947008	2026-04-12	greenhouse-api	Senior Solutions Architect  	Black Forest Labs	added
https://jobs.ashbyhq.com/DeepL/b1dc9616-cf5b-4edc-9d08-2a15dbf6fb65	2026-04-12	ashby-api	Enterprise Account Executive | UKI	DeepL	added
https://jobs.ashbyhq.com/DeepL/275fad55-db26-4724-9bfb-8ca7d1efedfb	2026-04-12	ashby-api	Senior Data Scientist - Marketing	DeepL	added
https://jobs.ashbyhq.com/DeepL/08d92b33-3ced-4d47-be31-3323e4c18b8b	2026-04-12	ashby-api	Staff Product Manager	DeepL	added
https://jobs.ashbyhq.com/DeepL/d8818d0b-d574-470c-8f70-15bba7b96db8	2026-04-12	ashby-api	Technical Solutions Manager (German Speaking) 	DeepL	added
https://jobs.ashbyhq.com/DeepL/12bb7bfb-a4e9-41a5-98bd-2409365b6a5e	2026-04-12	ashby-api	Senior Salesforce Engineer (AI Enabled)	DeepL	added
https://jobs.ashbyhq.com/DeepL/e7aa04c9-f2da-4725-ad95-920a428e0958	2026-04-12	ashby-api	Staff Research Scientist | Language AI	DeepL	added
https://jobs.ashbyhq.com/DeepL/460810fe-d816-4d8e-afdb-c40966a827c1	2026-04-12	ashby-api	Named Accounts - Account Executive (Manufacturing & Retail) | DACH	DeepL	added
https://jobs.ashbyhq.com/DeepL/dc59654e-c78d-4ef9-b99d-a961b86ba5c3	2026-04-12	ashby-api	Account Executive - Enterprise (Kansai) 関西担当営業	DeepL	added
https://jobs.ashbyhq.com/DeepL/90a13fcd-4a4f-4fc2-b0d6-7954a0a14569	2026-04-12	ashby-api	Director, Performance Marketing & Campaigns	DeepL	added
https://jobs.ashbyhq.com/DeepL/0bbe4145-f05c-4c60-92d8-a8f80113657f	2026-04-12	ashby-api	Senior Salesforce Platform Analyst (AI Enabled) 	DeepL	added
https://getyourguide.careers/jobs/7541247?gh_jid=7541247	2026-04-12	greenhouse-api	B2B Lifecycle & CRM Campaign Lead	GetYourGuide	added
https://getyourguide.careers/jobs/7422312?gh_jid=7422312	2026-04-12	greenhouse-api	Engineering Manager, AI Platform	GetYourGuide	added
https://getyourguide.careers/jobs/7286753?gh_jid=7286753	2026-04-12	greenhouse-api	Group Product Manager, Supply	GetYourGuide	added
https://getyourguide.careers/jobs/7649294?gh_jid=7649294	2026-04-12	greenhouse-api	Lead Product Manager, B2C	GetYourGuide	added
https://getyourguide.careers/jobs/7657103?gh_jid=7657103	2026-04-12	greenhouse-api	Lead Product Manager, Paid Search	GetYourGuide	added
https://getyourguide.careers/jobs/6687709?gh_jid=6687709	2026-04-12	greenhouse-api	Legal Trainee (Rechtsreferendar)	GetYourGuide	added
https://getyourguide.careers/jobs/7738772?gh_jid=7738772	2026-04-12	greenhouse-api	Senior AI Enablement Engineer	GetYourGuide	added
https://getyourguide.careers/jobs/7594703?gh_jid=7594703	2026-04-12	greenhouse-api	Senior ML Ops Engineer, AI Platform Team	GetYourGuide	added
https://getyourguide.careers/jobs/7556882?gh_jid=7556882	2026-04-12	greenhouse-api	Senior Product Manager, Connectivity 	GetYourGuide	added
https://getyourguide.careers/jobs/7731706?gh_jid=7731706	2026-04-12	greenhouse-api	Staff Data Scientist, Growth Data Products	GetYourGuide	added
https://getyourguide.careers/jobs/7610106?gh_jid=7610106	2026-04-12	greenhouse-api	Sustainability Reporting Manager	GetYourGuide	added
https://helsing.ai/jobs/4334849101?gh_jid=4334849101	2026-04-12	greenhouse-api	AI Research Engineer - AI Safety	Helsing	added
https://helsing.ai/jobs/4334842101?gh_jid=4334842101	2026-04-12	greenhouse-api	AI Research Engineer -  Computer Vision	Helsing	added
https://helsing.ai/jobs/4766708101?gh_jid=4766708101	2026-04-12	greenhouse-api	AI Research Engineer - Foundation Models	Helsing	added
https://helsing.ai/jobs/4778869101?gh_jid=4778869101	2026-04-12	greenhouse-api	AI Research Engineer - ML Engineering	Helsing	added
https://helsing.ai/jobs/4676357101?gh_jid=4676357101	2026-04-12	greenhouse-api	AI Research Engineer - Reinforcement Learning	Helsing	added
https://helsing.ai/jobs/4423924101?gh_jid=4423924101	2026-04-12	greenhouse-api	AI Research Engineer - Robotics	Helsing	added
https://helsing.ai/jobs/4372802101?gh_jid=4372802101	2026-04-12	greenhouse-api	AI Research Engineer - Signal Processing	Helsing	added
https://helsing.ai/jobs/4312517101?gh_jid=4312517101	2026-04-12	greenhouse-api	AI Working Student - Computer Vision	Helsing	added
https://helsing.ai/jobs/4516967101?gh_jid=4516967101	2026-04-12	greenhouse-api	Deployed AI Engineer	Helsing	added
https://helsing.ai/jobs/4803015101?gh_jid=4803015101	2026-04-12	greenhouse-api	People Business Partner France & Spain - Fixed-term contract (6 months)	Helsing	added
https://helsing.ai/jobs/4124326101?gh_jid=4124326101	2026-04-12	greenhouse-api	Product Manager	Helsing	added
https://helsing.ai/jobs/4790417101?gh_jid=4790417101	2026-04-12	greenhouse-api	Product Manager - Development, Testing & Validation Platform	Helsing	added
https://helsing.ai/jobs/4785352101?gh_jid=4785352101	2026-04-12	greenhouse-api	Product Manager - Space	Helsing	added
https://helsing.ai/jobs/4741565101?gh_jid=4741565101	2026-04-12	greenhouse-api	Software Engineer - Airborne Mission Systems	Helsing	added
https://helsing.ai/jobs/4741571101?gh_jid=4741571101	2026-04-12	greenhouse-api	Software Engineer - Autonomous Air Systems	Helsing	added
https://helsing.ai/jobs/4741219101?gh_jid=4741219101	2026-04-12	greenhouse-api	Software Engineer - Autonomous Air System V&V	Helsing	added
https://helsing.ai/jobs/4741224101?gh_jid=4741224101	2026-04-12	greenhouse-api	Software Engineer - Frontend Autonomous Air System V&V	Helsing	added
https://helsing.ai/jobs/4741242101?gh_jid=4741242101	2026-04-12	greenhouse-api	Software Engineer - Ground to Air HMI	Helsing	added
https://helsing.ai/jobs/4607109101?gh_jid=4607109101	2026-04-12	greenhouse-api	Systems Engineer - Air 	Helsing	added
https://helsing.ai/jobs/4787205101?gh_jid=4787205101	2026-04-12	greenhouse-api	Systems Engineer - Command and Control (Air)	Helsing	added
https://job-boards.greenhouse.io/contentful/jobs/6137574	2026-04-12	greenhouse-api	Business Development Representative, Commercial- French speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/5853004	2026-04-12	greenhouse-api	Business Development Representative, Enterprise - French speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/5853009	2026-04-12	greenhouse-api	Business Development Representative, Enterprise- German speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/6671440	2026-04-12	greenhouse-api	Business Development Representative, Enterprise- Italian Speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/6696223	2026-04-12	greenhouse-api	Business Development Representative, Enterprise- Spanish speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/5852946	2026-04-12	greenhouse-api	Business Development Representative, Mid Market UKI (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7548713	2026-04-12	greenhouse-api	Data Scientist	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7360352	2026-04-12	greenhouse-api	Enterprise Business Development Representative Italian/Spanish speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7701133	2026-04-12	greenhouse-api	Legal Working Student (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7177651	2026-04-12	greenhouse-api	Mid Market Account Executive - UKI (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7544103	2026-04-12	greenhouse-api	Platform Engineer	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7695652	2026-04-12	greenhouse-api	Product Manager (Fixed-term)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7776562	2026-04-12	greenhouse-api	Senior Backend Engineer - AI Platform (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7487850	2026-04-12	greenhouse-api	Senior Machine Learning Engineer (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7682062	2026-04-12	greenhouse-api	Senior Platform Engineer (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7636216	2026-04-12	greenhouse-api	Senior Product Manager (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/celonis/jobs/7493307003?gh_jid=7493307003	2026-04-12	greenhouse-api	Account Executive - Retail	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7681593003?gh_jid=7681593003	2026-04-12	greenhouse-api	Applied AI Engineer	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7635542003?gh_jid=7635542003	2026-04-12	greenhouse-api	Applied AI Value Engineer	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7614493003?gh_jid=7614493003	2026-04-12	greenhouse-api	Applied AI Value Engineer 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7662738003?gh_jid=7662738003	2026-04-12	greenhouse-api	Associate Applied AI Engineer (APAC) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7662718003?gh_jid=7662718003	2026-04-12	greenhouse-api	Associate Applied AI Engineer (Japan) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7669112003?gh_jid=7669112003	2026-04-12	greenhouse-api	Associate Applied AI Engineer (Madrid/Spain) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7627647003?gh_jid=7627647003	2026-04-12	greenhouse-api	Associate Value Engineer (AI-Driven Data Science & Analytics) - Orbit Program	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7676432003?gh_jid=7676432003	2026-04-12	greenhouse-api	Engineering Manager - Orchestration and Automation	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6313846003?gh_jid=6313846003	2026-04-12	greenhouse-api	Head of Industry - Banking 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6313860003?gh_jid=6313860003	2026-04-12	greenhouse-api	Head of Industry - Retail & CPG	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6313858003?gh_jid=6313858003	2026-04-12	greenhouse-api	Head of Industry - Retail & CPG 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6647584003?gh_jid=6647584003	2026-04-12	greenhouse-api	Lead AI Consultant	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6672115003?gh_jid=6672115003	2026-04-12	greenhouse-api	Lead AI Deployment Architect	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7635342003?gh_jid=7635342003	2026-04-12	greenhouse-api	Lead Applied AI Engineer (Value Engineering) - CPGR	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7635174003?gh_jid=7635174003	2026-04-12	greenhouse-api	Lead Applied AI Engineer (Value Engineering) - High Tech	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7635142003?gh_jid=7635142003	2026-04-12	greenhouse-api	Lead Applied AI Engineer (Value Engineering) - Scale	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7648582003?gh_jid=7648582003	2026-04-12	greenhouse-api	Lead Value Engineer - Banking	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7626353003?gh_jid=7626353003	2026-04-12	greenhouse-api	Lead Value Realisation & Transformation Consultant	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7618605003?gh_jid=7618605003	2026-04-12	greenhouse-api	Principal AI Deployment Architect	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7532066003?gh_jid=7532066003	2026-04-12	greenhouse-api	Principal Consultant - AI Governance 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7479634003?gh_jid=7479634003	2026-04-12	greenhouse-api	Senior Applied AI Engineer 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7681051003?gh_jid=7681051003	2026-04-12	greenhouse-api	Senior Applied AI Engineer - Energy Industry	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7620444003?gh_jid=7620444003	2026-04-12	greenhouse-api	Senior Applied AI Engineer-(Healthcare Distribution)	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7633846003?gh_jid=7633846003	2026-04-12	greenhouse-api	Senior Applied AI Engineer - Life Sciences	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7695046003?gh_jid=7695046003	2026-04-12	greenhouse-api	Senior Applied AI Engineer - Manufacturing/Supply Chain	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6559242003?gh_jid=6559242003	2026-04-12	greenhouse-api	Senior Applied AI Engineer (Pre-Sales) - Public Sector Transformation 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/6559243003?gh_jid=6559243003	2026-04-12	greenhouse-api	Senior Applied (AI) Engineer - Public Sector 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7681606003?gh_jid=7681606003	2026-04-12	greenhouse-api	Senior Applied AI Engineer - Public Sector	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7614040003?gh_jid=7614040003	2026-04-12	greenhouse-api	Senior Applied AI Engineer - Public Sector 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7688214003?gh_jid=7688214003	2026-04-12	greenhouse-api	Senior Applied AI Engineer (Public Sector) - Sacramento, CA	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7635110003?gh_jid=7635110003	2026-04-12	greenhouse-api	Senior Applied AI Engineer (Value Engineering) - CPGR	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7630950003?gh_jid=7630950003	2026-04-12	greenhouse-api	Senior Applied AI Engineer (Value Engineering) - CPGR 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7614505003?gh_jid=7614505003	2026-04-12	greenhouse-api	Senior Applied AI Engineer (Value Engineering) - EMEA/UKIE	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7635158003?gh_jid=7635158003	2026-04-12	greenhouse-api	Senior Applied AI Engineer (Value Engineering) - High Tech 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7662611003?gh_jid=7662611003	2026-04-12	greenhouse-api	Senior Applied AI Engineer (Value Engineering) - Public Sector	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7661631003?gh_jid=7661631003	2026-04-12	greenhouse-api	Senior Applied AI Solutions Architect - Process Intelligence	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7683570003?gh_jid=7683570003	2026-04-12	greenhouse-api	Senior Applied AI Solutions Architect - Process Intelligence (Public Sector)	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7661696003?gh_jid=7661696003	2026-04-12	greenhouse-api	Senior Applied AI Solutions Consultant	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7695048003?gh_jid=7695048003	2026-04-12	greenhouse-api	Senior Applied AI Solutions Consultant 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7661726003?gh_jid=7661726003	2026-04-12	greenhouse-api	Senior Applied AI Solutions Consultant - Manufacturing & Supply Chain	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7683572003?gh_jid=7683572003	2026-04-12	greenhouse-api	Senior Applied AI Solutions Consultant (Public Sector)	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7661697003?gh_jid=7661697003	2026-04-12	greenhouse-api	Senior Management & Technology Consultant - AI & Process Analytics	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7683575003?gh_jid=7683575003	2026-04-12	greenhouse-api	Senior Management & Technology Consultant - AI & Process Analytics (Public Sector)	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7638119003?gh_jid=7638119003	2026-04-12	greenhouse-api	Senior Product Manager - Celonis Labs	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7678804003?gh_jid=7678804003	2026-04-12	greenhouse-api	Senior Software Engineer - Orchestration and Automation	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7672261003?gh_jid=7672261003	2026-04-12	greenhouse-api	Senior Solutions Architect	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7657903003?gh_jid=7657903003	2026-04-12	greenhouse-api	Territory Partner Manager (Mumbai)	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7649152003?gh_jid=7649152003	2026-04-12	greenhouse-api	Working Student Academic Partnerships	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7686306003?gh_jid=7686306003	2026-04-12	greenhouse-api	Working Student Learning Experience Design	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7691023003?gh_jid=7691023003	2026-04-12	greenhouse-api	Working Student Trust (Third-Party Risk Management)	Celonis	added
https://careers.hellofresh.com/global/en/job/7739124?gh_jid=7739124	2026-04-12	greenhouse-api	Account Executive, Retail Media	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7586851?gh_jid=7586851	2026-04-12	greenhouse-api	Area Manager I - Fulfillment	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7549573?gh_jid=7549573	2026-04-12	greenhouse-api	Associate Director of Retail Media Operations & Inventory (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7722066?gh_jid=7722066	2026-04-12	greenhouse-api	Automation Engineer	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7522444?gh_jid=7522444	2026-04-12	greenhouse-api	DC Senior Supply Chain Manager (H/F/X)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7608865?gh_jid=7608865	2026-04-12	greenhouse-api	Facilities & Maintenance Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7672162?gh_jid=7672162	2026-04-12	greenhouse-api	Facilities & Maintenance Manager (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7553100?gh_jid=7553100	2026-04-12	greenhouse-api	Facilities & Maintenance Supervisor	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7693062?gh_jid=7693062	2026-04-12	greenhouse-api	Finance Executive (Supply Chain)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7553086?gh_jid=7553086	2026-04-12	greenhouse-api	Fulfillment Operations Specialist	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7553236?gh_jid=7553236	2026-04-12	greenhouse-api	Fulfillment Operations Team Lead	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7436497?gh_jid=7436497	2026-04-12	greenhouse-api	Fulfillment Technology Analyst - Sydney DC (f/m/x)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7636328?gh_jid=7636328	2026-04-12	greenhouse-api	 Industrial Control Systems and Automation Program Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7496262?gh_jid=7496262	2026-04-12	greenhouse-api	Kitchen Lead	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7586507?gh_jid=7586507	2026-04-12	greenhouse-api	 Kitchen Manager (Executive Sous Chefs)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7776448?gh_jid=7776448	2026-04-12	greenhouse-api	Kitchen Technician 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7593660?gh_jid=7593660	2026-04-12	greenhouse-api	Koordinator für Arbeitssicherheit und Notfallmanagement (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7686668?gh_jid=7686668	2026-04-12	greenhouse-api	Machine Learning Engineer, Growth	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7605901?gh_jid=7605901	2026-04-12	greenhouse-api	Maintenance Fitter	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7774991?gh_jid=7774991	2026-04-12	greenhouse-api	Maintenance Planner/Scheduler 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7775847?gh_jid=7775847	2026-04-12	greenhouse-api	Maintenance Technician I 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7792121?gh_jid=7792121	2026-04-12	greenhouse-api	Maintenance Technician III 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7592342?gh_jid=7592342	2026-04-12	greenhouse-api	Operations Trainer 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7722071?gh_jid=7722071	2026-04-12	greenhouse-api	Product Manager, Product Innovation (12 Month Contract)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7742572?gh_jid=7742572	2026-04-12	greenhouse-api	Quality and Training Officer	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7649239?gh_jid=7649239	2026-04-12	greenhouse-api	Schichtleiter Maintenance (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7549008?gh_jid=7549008	2026-04-12	greenhouse-api	Senior Business Development Manager Retail Media (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7549024?gh_jid=7549024	2026-04-12	greenhouse-api	Senior Business Development Manager (Retail Media Sales)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7627764?gh_jid=7627764	2026-04-12	greenhouse-api	Senior Data Scientist, AdTech Tribe, Growth Alliance (f/m/x)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7716931?gh_jid=7716931	2026-04-12	greenhouse-api	Senior Data Scientist, Communications Tribe, Growth Alliance (f/m/x) 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7603810?gh_jid=7603810	2026-04-12	greenhouse-api	Senior Data Scientist, Growth	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7618799?gh_jid=7618799	2026-04-12	greenhouse-api	Senior Data Scientist, Growth Alliance (m/f/d)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7758654?gh_jid=7758654	2026-04-12	greenhouse-api	Senior Data Scientist, Menu Personalization (f/m/x)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7610158?gh_jid=7610158	2026-04-12	greenhouse-api	Senior Data Scientist, Risk and Fraud Management, Growth Alliance	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7359464?gh_jid=7359464	2026-04-12	greenhouse-api	 Senior Director, Paid Social	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7744069?gh_jid=7744069	2026-04-12	greenhouse-api	Senior Machine Learning Engineer, Growth	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7783177?gh_jid=7783177	2026-04-12	greenhouse-api	Senior Product Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7365264?gh_jid=7365264	2026-04-12	greenhouse-api	Staff Data Scientist, Growth	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7618818?gh_jid=7618818	2026-04-12	greenhouse-api	Staff Data Scientist, Growth Alliance (f/m/x) 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7594595?gh_jid=7594595	2026-04-12	greenhouse-api	Staff Product Manager, Growth 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7768206?gh_jid=7768206	2026-04-12	greenhouse-api	Supply Chain Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7682268?gh_jid=7682268	2026-04-12	greenhouse-api	Supply Chain Material Planner	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7756952?gh_jid=7756952	2026-04-12	greenhouse-api	Supply Chain Planner	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7768316?gh_jid=7768316	2026-04-12	greenhouse-api	Teamlead Display and Video Marketing (parental leave cover) (all genders) 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7801790?gh_jid=7801790	2026-04-12	greenhouse-api	Team Lead Supply Chain Planning (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7703792?gh_jid=7703792	2026-04-12	greenhouse-api	Teamleiter Instandhaltung – Schichtbetrieb (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7775857?gh_jid=7775857	2026-04-12	greenhouse-api	[US DC] Associate Maintenance Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7699418?gh_jid=7699418	2026-04-12	greenhouse-api	[US-DC] Director, Fulfillment	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7793334?gh_jid=7793334	2026-04-12	greenhouse-api	[US-HQ] Retail Product Manager	HelloFresh	added
https://n26.com/en-eu/careers/positions/7721338?gh_jid=7721338	2026-04-12	greenhouse-api	Head of Banking Law	N26	added
